id,name,sheet,image,index,row,column,x,y,width,height
new-03-056,Caribbean Carnival Animation,3,clio_new_styles_sheet_03.png,55,5,5,1500,1500,300,300
new-03-057,Brazilian Cordel Motion Graphic,3,clio_new_styles_sheet_03.png,56,5,6,1800,1500,300,300
new-03-058,Andean Textile-Animation Hybrid,3,clio_new_styles_sheet_03.png,57,5,7,2100,1500,300,300
new-03-059,Arctic Cut-Paper Legend,3,clio_new_styles_sheet_03.png,58,5,8,2400,1500,300,300
new-03-060,Desert Sand-Animation Story,3,clio_new_styles_sheet_03.png,59,5,9,2700,1500,300,300
new-03-061,Fashion-Storyboard Marker Frame,3,clio_new_styles_sheet_03.png,60,6,0,0,1800,300,300
new-03-062,Commercial Animatic Pencil Frame,3,clio_new_styles_sheet_03.png,61,6,1,300,1800,300,300
new-03-063,Layout-Pencil With Color Keys,3,clio_new_styles_sheet_03.png,62,6,2,600,1800,300,300
new-03-064,Clean-Up Animation Drawing,3,clio_new_styles_sheet_03.png,63,6,3,900,1800,300,300
new-03-065,Inbetween-Chart Aesthetic,3,clio_new_styles_sheet_03.png,64,6,4,1200,1800,300,300
new-03-066,Model-Sheet Turnaround Glamour,3,clio_new_styles_sheet_03.png,65,6,5,1500,1800,300,300
new-03-067,Background-Painting Character Insert,3,clio_new_styles_sheet_03.png,66,6,6,1800,1800,300,300
new-03-068,Color-Script Mood Frame,3,clio_new_styles_sheet_03.png,67,6,7,2100,1800,300,300
new-03-069,Exposure-Sheet Visual Rhythm,3,clio_new_styles_sheet_03.png,68,6,8,2400,1800,300,300
new-03-070,Animation-Cel Collector Display,3,clio_new_styles_sheet_03.png,69,6,9,2700,1800,300,300
new-03-071,Limited-Animation Hold Frame,3,clio_new_styles_sheet_03.png,70,7,0,0,2100,300,300
new-03-072,Smear-Frame Fashion Portrait,3,clio_new_styles_sheet_03.png,71,7,1,300,2100,300,300
new-03-073,Impact-Frame Graphic Burst,3,clio_new_styles_sheet_03.png,72,7,2,600,2100,300,300
new-03-074,Multipane Depth Illustration,3,clio_new_styles_sheet_03.png,73,7,3,900,2100,300,300
new-03-075,Drybrush-Speedline Animation,3,clio_new_styles_sheet_03.png,74,7,4,1200,2100,300,300
new-03-076,Boiling-Line Indie Cartoon,3,clio_new_styles_sheet_03.png,75,7,5,1500,2100,300,300
new-03-077,Squigglevision Domestic Scene,3,clio_new_styles_sheet_03.png,76,7,6,1800,2100,300,300
new-03-078,Chalkboard-Animation Still,3,clio_new_styles_sheet_03.png,77,7,7,2100,2100,300,300
new-03-079,Whiteboard-Explainer Deluxe,3,clio_new_styles_sheet_03.png,78,7,8,2400,2100,300,300
new-03-080,Kinetic-Collage Title Sequence,3,clio_new_styles_sheet_03.png,79,7,9,2700,2100,300,300
new-03-081,Rubber-Hose Fashion Revival,3,clio_new_styles_sheet_03.png,80,8,0,0,2400,300,300
new-03-082,Atomic-Age Cartoon Modern,3,clio_new_styles_sheet_03.png,81,8,1,300,2400,300,300
new-03-083,Psychedelic-TV Animation,3,clio_new_styles_sheet_03.png,82,8,2,600,2400,300,300
new-03-084,New-Wave Music-Video Cartoon,3,clio_new_styles_sheet_03.png,83,8,3,900,2400,300,300
new-03-085,Grunge-Zine Animation Frame,3,clio_new_styles_sheet_03.png,84,8,4,1200,2400,300,300
new-03-086,Rave-Flyer Motion Graphic,3,clio_new_styles_sheet_03.png,85,8,5,1500,2400,300,300
new-03-087,Y2K Vector-Anime Hybrid,3,clio_new_styles_sheet_03.png,86,8,6,1800,2400,300,300
new-03-088,Indie-Webtoon Motion Panel,3,clio_new_styles_sheet_03.png,87,8,7,2100,2400,300,300
new-03-089,Sticker-Bomb Cartoon Portrait,3,clio_new_styles_sheet_03.png,88,8,8,2400,2400,300,300
new-03-090,Mascot-Horror Animation Chic,3,clio_new_styles_sheet_03.png,89,8,9,2700,2400,300,300
new-03-091,Shadow-Box Stop-Motion Scene,3,clio_new_styles_sheet_03.png,90,9,0,0,2700,300,300
new-03-092,Felt-Puppet TV Special,3,clio_new_styles_sheet_03.png,91,9,1,300,2700,300,300
new-03-093,Foam-Latex Creature Cartoon,3,clio_new_styles_sheet_03.png,92,9,2,600,2700,300,300
new-03-094,Wire-Armature Sketch Animation,3,clio_new_styles_sheet_03.png,93,9,3,900,2700,300,300
new-03-095,Wooden-Toy Stop-Motion Look,3,clio_new_styles_sheet_03.png,94,9,4,1200,2700,300,300
new-03-096,Porcelain-Doll Animation Frame,3,clio_new_styles_sheet_03.png,95,9,5,1500,2700,300,300
new-03-097,Matchbox-Miniature Cartoon,3,clio_new_styles_sheet_03.png,96,9,6,1800,2700,300,300
new-03-098,Food-Stop-Motion Editorial,3,clio_new_styles_sheet_03.png,97,9,7,2100,2700,300,300
new-03-099,Object-Animation Bedroom Scene,3,clio_new_styles_sheet_03.png,98,9,8,2400,2700,300,300
new-03-100,Pixilation Live-Action Cartoon,3,clio_new_styles_sheet_03.png,99,9,9,2700,2700,300,300
new-04-001,Autochrome Bedroom Portrait,4,clio_new_styles_sheet_04.png,0,0,0,0,0,300,300
new-04-002,Lumiere Plate Soft Color,4,clio_new_styles_sheet_04.png,1,0,1,300,0,300,300
new-04-003,Hand-Colored Cabinet Photograph,4,clio_new_styles_sheet_04.png,2,0,2,600,0,300,300
new-04-004,Tintype With Rose-Gold Toning,4,clio_new_styles_sheet_04.png,3,0,3,900,0,300,300
new-04-005,Albumen-Print Fashion Portrait,4,clio_new_styles_sheet_04.png,4,0,4,1200,0,300,300
new-04-006,Salt-Print Domestic Scene,4,clio_new_styles_sheet_04.png,5,0,5,1500,0,300,300
new-04-007,Carbon-Transfer Portrait,4,clio_new_styles_sheet_04.png,6,0,6,1800,0,300,300
new-04-008,Gum-Bichromate Pastel Photo,4,clio_new_styles_sheet_04.png,7,0,7,2100,0,300,300
new-04-009,Bromoil Painterly Photograph,4,clio_new_styles_sheet_04.png,8,0,8,2400,0,300,300
new-04-010,Platinum-Palladium Soft Portrait,4,clio_new_styles_sheet_04.png,9,0,9,2700,0,300,300
new-04-011,Techniscope Bedroom Cinema,4,clio_new_styles_sheet_04.png,10,1,0,0,300,300,300
new-04-012,VistaVision Intimate Portrait,4,clio_new_styles_sheet_04.png,11,1,1,300,300,300,300
new-04-013,Three-Strip Dye-Transfer Glamour,4,clio_new_styles_sheet_04.png,12,1,2,600,300,300,300
new-04-014,Two-Color Technicolor Dream,4,clio_new_styles_sheet_04.png,13,1,3,900,300,300,300
new-04-015,Sodium-Vapor Composite Look,4,clio_new_styles_sheet_04.png,14,1,4,1200,300,300,300
new-04-016,Rear-Projection Studio Portrait,4,clio_new_styles_sheet_04.png,15,1,5,1500,300,300,300
new-04-017,Front-Projection Fantasy Interior,4,clio_new_styles_sheet_04.png,16,1,6,1800,300,300,300
new-04-018,Day-for-Night Reversal Portrait,4,clio_new_styles_sheet_04.png,17,1,7,2100,300,300,300
new-04-019,Skip-Frame Optical Print,4,clio_new_styles_sheet_04.png,18,1,8,2400,300,300,300
new-04-020,Contact-Printer Light-Leak Art,4,clio_new_styles_sheet_04.png,19,1,9,2700,300,300,300
new-04-021,Split-Diopter Bedroom Scene,4,clio_new_styles_sheet_04.png,20,2,0,0,600,300,300
new-04-022,Swing-Tilt Portrait Distortion,4,clio_new_styles_sheet_04.png,21,2,1,300,600,300,300
new-04-023,Pet-Zval Swirl-Bokeh Portrait,4,clio_new_styles_sheet_04.png,22,2,2,600,600,300,300
new-04-024,Zone-Plate Soft-Focus Fashion,4,clio_new_styles_sheet_04.png,23,2,3,900,600,300,300
new-04-025,Pinhole Long-Exposure Interior,4,clio_new_styles_sheet_04.png,24,2,4,1200,600,300,300
new-04-026,Lensbaby Edge-Blur Glamour,4,clio_new_styles_sheet_04.png,25,2,5,1500,600,300,300
new-04-027,Catadioptric Donut-Bokeh Portrait,4,clio_new_styles_sheet_04.png,26,2,6,1800,600,300,300
new-04-028,Anamorphic-Streak Domestic Scene,4,clio_new_styles_sheet_04.png,27,2,7,2100,600,300,300
new-04-029,Fisheye Room Portrait,4,clio_new_styles_sheet_04.png,28,2,8,2400,600,300,300
new-04-030,Periscope-Lens Fashion Angle,4,clio_new_styles_sheet_04.png,29,2,9,2700,600,300,300
new-04-031,Cross-Polarized Beauty Portrait,4,clio_new_styles_sheet_04.png,30,3,0,0,900,300,300
new-04-032,Dark-Field Portrait Photography,4,clio_new_styles_sheet_04.png,31,3,1,300,900,300,300
new-04-033,Schlieren-Airflow Fashion Photo,4,clio_new_styles_sheet_04.png,32,3,2,600,900,300,300
new-04-034,Photoelastic Stress-Light Portrait,4,clio_new_styles_sheet_04.png,33,3,3,900,900,300,300
new-04-035,Fluorescence-Excitation Glamour,4,clio_new_styles_sheet_04.png,34,3,4,1200,900,300,300
new-04-036,Ultraviolet-Reflectance Portrait,4,clio_new_styles_sheet_04.png,35,3,5,1500,900,300,300
new-04-037,Near-Infrared Skin-and-Fabric Study,4,clio_new_styles_sheet_04.png,36,3,6,1800,900,300,300
new-04-038,Shortwave-Infrared Fashion Image,4,clio_new_styles_sheet_04.png,37,3,7,2100,900,300,300
new-04-039,Thermographic Bedroom Portrait,4,clio_new_styles_sheet_04.png,38,3,8,2400,900,300,300
new-04-040,Multispectral Conservation Photo,4,clio_new_styles_sheet_04.png,39,3,9,2700,900,300,300
new-04-041,Disposable-Camera Bedroom Flash,4,clio_new_styles_sheet_04.png,40,4,0,0,1200,300,300
new-04-042,One-Time-Use Panoramic Look,4,clio_new_styles_sheet_04.png,41,4,1,300,1200,300,300
new-04-043,Toy-Camera Light-Leak Portrait,4,clio_new_styles_sheet_04.png,42,4,2,600,1200,300,300
new-04-044,Half-Frame Diary Photography,4,clio_new_styles_sheet_04.png,43,4,3,900,1200,300,300
new-04-045,Disc-Film Family Portrait,4,clio_new_styles_sheet_04.png,44,4,4,1200,1200,300,300
new-04-046,110-Pocket-Film Fashion,4,clio_new_styles_sheet_04.png,45,4,5,1500,1200,300,300
new-04-047,126-Instamatic Domestic Scene,4,clio_new_styles_sheet_04.png,46,4,6,1800,1200,300,300
new-04-048,APS-Advanced-Photo-System Look,4,clio_new_styles_sheet_04.png,47,4,7,2100,1200,300,300
new-04-049,Polaroid-Peel-Apart Editorial,4,clio_new_styles_sheet_04.png,48,4,8,2400,1200,300,300
new-04-050,Instant-Packfilm Chemical Edge,4,clio_new_styles_sheet_04.png,49,4,9,2700,1200,300,300
new-04-051,Airport-Security X-Ray Portrait,4,clio_new_styles_sheet_04.png,50,5,0,0,1500,300,300
new-04-052,Medical-Archive Contact Print,4,clio_new_styles_sheet_04.png,51,5,1,300,1500,300,300
new-04-053,Forensic-Scale Bedroom Photo,4,clio_new_styles_sheet_04.png,52,5,2,600,1500,300,300
new-04-054,Insurance-Inventory Flash Photo,4,clio_new_styles_sheet_04.png,53,5,3,900,1500,300,300
new-04-055,Real-Estate Listing Portrait,4,clio_new_styles_sheet_04.png,54,5,4,1200,1500,300,300
new-04-056,Passport-Booth Fashion Series,4,clio_new_styles_sheet_04.png,55,5,5,1500,1500,300,300
new-04-057,School-Picture-Day Glamour,4,clio_new_styles_sheet_04.png,56,5,6,1800,1500,300,300
new-04-058,Department-Store Portrait Studio,4,clio_new_styles_sheet_04.png,57,5,7,2100,1500,300,300
new-04-059,Mall-Glamour Soft-Focus Photo,4,clio_new_styles_sheet_04.png,58,5,8,2400,1500,300,300
new-04-060,Theme-Park Souvenir Portrait,4,clio_new_styles_sheet_04.png,59,5,9,2700,1500,300,300
new-04-061,Night-Vision Phosphor Portrait,4,clio_new_styles_sheet_04.png,60,6,0,0,1800,300,300
new-04-062,Image-Intensifier Bloom Look,4,clio_new_styles_sheet_04.png,61,6,1,300,1800,300,300
new-04-063,Surveillance-PTZ Bedroom Still,4,clio_new_styles_sheet_04.png,62,6,2,600,1800,300,300
new-04-064,Body-Camera Wide-Angle Scene,4,clio_new_styles_sheet_04.png,63,6,3,900,1800,300,300
new-04-065,Dashcam Domestic Portrait,4,clio_new_styles_sheet_04.png,64,6,4,1200,1800,300,300
new-04-066,Doorbell-Camera Fashion Moment,4,clio_new_styles_sheet_04.png,65,6,5,1500,1800,300,300
new-04-067,Webcam-2003 Bedroom Portrait,4,clio_new_styles_sheet_04.png,66,6,6,1800,1800,300,300
new-04-068,Phone-Camera HDR-Off Look,4,clio_new_styles_sheet_04.png,67,6,7,2100,1800,300,300
new-04-069,Front-Camera Beauty-Filter Raw,4,clio_new_styles_sheet_04.png,68,6,8,2400,1800,300,300
new-04-070,Video-Call Compression Portrait,4,clio_new_styles_sheet_04.png,69,6,9,2700,1800,300,300
new-04-071,MiniDV Interlaced Glamour,4,clio_new_styles_sheet_04.png,70,7,0,0,2100,300,300
new-04-072,Hi8 Home-Video Bedroom Still,4,clio_new_styles_sheet_04.png,71,7,1,300,2100,300,300
new-04-073,Betacam News-Magazine Portrait,4,clio_new_styles_sheet_04.png,72,7,2,600,2100,300,300
new-04-074,U-matic Studio-Test Look,4,clio_new_styles_sheet_04.png,73,7,3,900,2100,300,300
new-04-075,VHS-C Camcorder Diary,4,clio_new_styles_sheet_04.png,74,7,4,1200,2100,300,300
new-04-076,Laserdisc Freeze-Frame Cinema,4,clio_new_styles_sheet_04.png,75,7,5,1500,2100,300,300
new-04-077,SECAM Broadcast Color Portrait,4,clio_new_styles_sheet_04.png,76,7,6,1800,2100,300,300
new-04-078,PAL Field-Blended Fashion,4,clio_new_styles_sheet_04.png,77,7,7,2100,2100,300,300
new-04-079,NTSC Rainbow-Crawl Bedroom,4,clio_new_styles_sheet_04.png,78,7,8,2400,2100,300,300
new-04-080,Genlock-Error Video Portrait,4,clio_new_styles_sheet_04.png,79,7,9,2700,2100,300,300
new-04-081,Macro-Ringflash Beauty Portrait,4,clio_new_styles_sheet_04.png,80,8,0,0,2400,300,300
new-04-082,Dental-Mirror Clinical Glamour,4,clio_new_styles_sheet_04.png,81,8,1,300,2400,300,300
new-04-083,Copy-Stand Archival Portrait,4,clio_new_styles_sheet_04.png,82,8,2,600,2400,300,300
new-04-084,Tabletop Product-Light Fashion,4,clio_new_styles_sheet_04.png,83,8,3,900,2400,300,300
new-04-085,Fiber-Optic Light-Paint Portrait,4,clio_new_styles_sheet_04.png,84,8,4,1200,2400,300,300
new-04-086,Projected-Gobo Bedroom Photo,4,clio_new_styles_sheet_04.png,85,8,5,1500,2400,300,300
new-04-087,Cookie-Shadow Fashion Editorial,4,clio_new_styles_sheet_04.png,86,8,6,1800,2400,300,300
new-04-088,Book-Light Cinematic Portrait,4,clio_new_styles_sheet_04.png,87,8,7,2100,2400,300,300
new-04-089,Lantern-Lit Period Photograph,4,clio_new_styles_sheet_04.png,88,8,8,2400,2400,300,300
new-04-090,Practical-Bulb No-Fill Portrait,4,clio_new_styles_sheet_04.png,89,8,9,2700,2400,300,300
new-04-091,Rain-on-Lens Romantic Portrait,4,clio_new_styles_sheet_04.png,90,9,0,0,2700,300,300
new-04-092,Condensation-Glass Bedroom Photo,4,clio_new_styles_sheet_04.png,91,9,1,300,2700,300,300
new-04-093,Dusty-Filter Sunbeam Fashion,4,clio_new_styles_sheet_04.png,92,9,2,600,2700,300,300
new-04-094,Underexposed Tungsten Interior,4,clio_new_styles_sheet_04.png,93,9,3,900,2700,300,300
new-04-095,Overexposed Window-Light Portrait,4,clio_new_styles_sheet_04.png,94,9,4,1200,2700,300,300
new-04-096,Mixed-Color-Temperature Glamour,4,clio_new_styles_sheet_04.png,95,9,5,1500,2700,300,300
new-04-097,Mercury-Vapor Room Portrait,4,clio_new_styles_sheet_04.png,96,9,6,1800,2700,300,300
new-04-098,Low-Pressure-Sodium Fashion,4,clio_new_styles_sheet_04.png,97,9,7,2100,2700,300,300
new-04-099,Fluorescent-Green Office Photo,4,clio_new_styles_sheet_04.png,98,9,8,2400,2700,300,300
new-04-100,Candle-Smoke Soft Portrait,4,clio_new_styles_sheet_04.png,99,9,9,2700,2700,300,300
new-05-001,Silverpoint on Rose Ground,5,clio_new_styles_sheet_05.png,0,0,0,0,0,300,300
new-05-002,Copperpoint on Chalk Vellum,5,clio_new_styles_sheet_05.png,1,0,1,300,0,300,300
new-05-003,Carbon-Dust Beauty Illustration,5,clio_new_styles_sheet_05.png,2,0,2,600,0,300,300
new-05-004,Lithographic-Tusche Wash Portrait,5,clio_new_styles_sheet_05.png,3,0,3,900,0,300,300
new-05-005,Grease-Pencil Layout Glamour,5,clio_new_styles_sheet_05.png,4,0,4,1200,0,300,300
new-05-006,China-Marker Window Drawing,5,clio_new_styles_sheet_05.png,5,0,5,1500,0,300,300
new-05-007,Scratchboard With Pastel Tint,5,clio_new_styles_sheet_05.png,6,0,6,1800,0,300,300
new-05-008,Graphite-Powder Soft Portrait,5,clio_new_styles_sheet_05.png,7,0,7,2100,0,300,300
new-05-009,White-Chalk Night Drawing,5,clio_new_styles_sheet_05.png,8,0,8,2400,0,300,300
new-05-010,Sepia-Wash Pen Portrait,5,clio_new_styles_sheet_05.png,9,0,9,2700,0,300,300
new-05-011,Casein-on-Board Editorial,5,clio_new_styles_sheet_05.png,10,1,0,0,300,300,300
new-05-012,Distemper Mural Intimacy,5,clio_new_styles_sheet_05.png,11,1,1,300,300,300,300
new-05-013,Egg-Tempera Linen Portrait,5,clio_new_styles_sheet_05.png,12,1,2,600,300,300,300
new-05-014,Resin-Glaze Panel Painting,5,clio_new_styles_sheet_05.png,13,1,3,900,300,300,300
new-05-015,Cold-Wax Matte Portrait,5,clio_new_styles_sheet_05.png,14,1,4,1200,300,300,300
new-05-016,Oil-Stick Bedroom Study,5,clio_new_styles_sheet_05.png,15,1,5,1500,300,300,300
new-05-017,Flashe-Vinyl Fashion Painting,5,clio_new_styles_sheet_05.png,16,1,6,1800,300,300,300
new-05-018,Gouache-Grisaille With Neon,5,clio_new_styles_sheet_05.png,17,1,7,2100,300,300,300
new-05-019,Acrylic-Ink Bloom Portrait,5,clio_new_styles_sheet_05.png,18,1,8,2400,300,300,300
new-05-020,Powder-Pigment Dry Painting,5,clio_new_styles_sheet_05.png,19,1,9,2700,300,300,300
new-05-021,Selective-Color Mezzotint,5,clio_new_styles_sheet_05.png,20,2,0,0,600,300,300
new-05-022,Soft-Ground Aquatint Portrait,5,clio_new_styles_sheet_05.png,21,2,1,300,600,300,300
new-05-023,Sugar-Lift Etching Glamour,5,clio_new_styles_sheet_05.png,22,2,2,600,600,300,300
new-05-024,Spit-Bite Aquatint Interior,5,clio_new_styles_sheet_05.png,23,2,3,900,600,300,300
new-05-025,Drypoint Burr Romanticism,5,clio_new_styles_sheet_05.png,24,2,4,1200,600,300,300
new-05-026,White-Line Woodcut Portrait,5,clio_new_styles_sheet_05.png,25,2,5,1500,600,300,300
new-05-027,Reduction-Linocut Fashion Scene,5,clio_new_styles_sheet_05.png,26,2,6,1800,600,300,300
new-05-028,Collagraph Texture Portrait,5,clio_new_styles_sheet_05.png,27,2,7,2100,600,300,300
new-05-029,Viscosity-Print Color Layers,5,clio_new_styles_sheet_05.png,28,2,8,2400,600,300,300
new-05-030,Chine-Colle Bedroom Print,5,clio_new_styles_sheet_05.png,29,2,9,2700,600,300,300
new-05-031,Deckle-Edge Paper Collage,5,clio_new_styles_sheet_05.png,30,3,0,0,900,300,300
new-05-032,Found-Envelope Portrait,5,clio_new_styles_sheet_05.png,31,3,1,300,900,300,300
new-05-033,Torn-Bookpage Fashion Art,5,clio_new_styles_sheet_05.png,32,3,2,600,900,300,300
new-05-034,Wallpaper-Sample Assemblage,5,clio_new_styles_sheet_05.png,33,3,3,900,900,300,300
new-05-035,Ticket-Stub Memory Collage,5,clio_new_styles_sheet_05.png,34,3,4,1200,900,300,300
new-05-036,Tracing-Paper Layer Portrait,5,clio_new_styles_sheet_05.png,35,3,5,1500,900,300,300
new-05-037,Carbon-Paper Transfer Drawing,5,clio_new_styles_sheet_05.png,36,3,6,1800,900,300,300
new-05-038,Masking-Tape Figure Study,5,clio_new_styles_sheet_05.png,37,3,7,2100,900,300,300
new-05-039,Paper-Pulp Bas-Relief,5,clio_new_styles_sheet_05.png,38,3,8,2400,900,300,300
new-05-040,Perforated-Card Shadow Portrait,5,clio_new_styles_sheet_05.png,39,3,9,2700,900,300,300
new-05-041,Astrological-Manuscript Portrait,5,clio_new_styles_sheet_05.png,40,4,0,0,1200,300,300
new-05-042,Herbal-Codex Bedroom Page,5,clio_new_styles_sheet_05.png,41,4,1,300,1200,300,300
new-05-043,Bestiary-Marginalia Fashion Art,5,clio_new_styles_sheet_05.png,42,4,2,600,1200,300,300
new-05-044,Alchemical-Notebook Illustration,5,clio_new_styles_sheet_05.png,43,4,3,900,1200,300,300
new-05-045,Music-Manuscript Figure Study,5,clio_new_styles_sheet_05.png,44,4,4,1200,1200,300,300
new-05-046,Ledger-Book Portrait Painting,5,clio_new_styles_sheet_05.png,45,4,5,1500,1200,300,300
new-05-047,Ship-Log Watercolor Portrait,5,clio_new_styles_sheet_05.png,46,4,6,1800,1200,300,300
new-05-048,Recipe-Book Domestic Illustration,5,clio_new_styles_sheet_05.png,47,4,7,2100,1200,300,300
new-05-049,Travel-Diary Wash Drawing,5,clio_new_styles_sheet_05.png,48,4,8,2400,1200,300,300
new-05-050,Field-Notebook Botanical Glamour,5,clio_new_styles_sheet_05.png,49,4,9,2700,1200,300,300
new-05-051,Geological-Survey Portrait Map,5,clio_new_styles_sheet_05.png,50,5,0,0,1500,300,300
new-05-052,Weather-Chart Fashion Graphic,5,clio_new_styles_sheet_05.png,51,5,1,300,1500,300,300
new-05-053,Transit-Diagram Figure Study,5,clio_new_styles_sheet_05.png,52,5,2,600,1500,300,300
new-05-054,Topographic-Contour Bedroom,5,clio_new_styles_sheet_05.png,53,5,3,900,1500,300,300
new-05-055,Nautical-Chart Domestic Portrait,5,clio_new_styles_sheet_05.png,54,5,4,1200,1500,300,300
new-05-056,Astronomical-Atlas Fashion Plate,5,clio_new_styles_sheet_05.png,55,5,5,1500,1500,300,300
new-05-057,Anatomical-Overlay Beauty Drawing,5,clio_new_styles_sheet_05.png,56,5,6,1800,1500,300,300
new-05-058,Exploded-Object Portrait Diagram,5,clio_new_styles_sheet_05.png,57,5,7,2100,1500,300,300
new-05-059,Patent-Drawing Bedroom Scene,5,clio_new_styles_sheet_05.png,58,5,8,2400,1500,300,300
new-05-060,Instruction-Manual Romanticism,5,clio_new_styles_sheet_05.png,59,5,9,2700,1500,300,300
new-05-061,Railway-Poster Painted Portrait,5,clio_new_styles_sheet_05.png,60,6,0,0,1800,300,300
new-05-062,Ocean-Liner Brochure Art,5,clio_new_styles_sheet_05.png,61,6,1,300,1800,300,300
new-05-063,National-Park Poster Glamour,5,clio_new_styles_sheet_05.png,62,6,2,600,1800,300,300
new-05-064,Circus-Billboard Portrait Painting,5,clio_new_styles_sheet_05.png,63,6,3,900,1800,300,300
new-05-065,Silent-Film Lobby-Card Art,5,clio_new_styles_sheet_05.png,64,6,4,1200,1800,300,300
new-05-066,Matinee-Serial Poster Look,5,clio_new_styles_sheet_05.png,65,6,5,1500,1800,300,300
new-05-067,Paperback-Gothic Cover Art,5,clio_new_styles_sheet_05.png,66,6,6,1800,1800,300,300
new-05-068,Romance-Novel Gouache Cover,5,clio_new_styles_sheet_05.png,67,6,7,2100,1800,300,300
new-05-069,Science-Fiction Digest Painting,5,clio_new_styles_sheet_05.png,68,6,8,2400,1800,300,300
new-05-070,Mystery-Dime-Novel Illustration,5,clio_new_styles_sheet_05.png,69,6,9,2700,1800,300,300
new-05-071,Lacquer-and-Gold Paper Painting,5,clio_new_styles_sheet_05.png,70,7,0,0,2100,300,300
new-05-072,Gesso-Incised Portrait Panel,5,clio_new_styles_sheet_05.png,71,7,1,300,2100,300,300
new-05-073,Fresco-Secco Bedroom Portrait,5,clio_new_styles_sheet_05.png,72,7,2,600,2100,300,300
new-05-074,Scagliola-Marbled Illustration,5,clio_new_styles_sheet_05.png,73,7,3,900,2100,300,300
new-05-075,Stucco-Relief Color Portrait,5,clio_new_styles_sheet_05.png,74,7,4,1200,2100,300,300
new-05-076,Burnished-Clay-Pigment Art,5,clio_new_styles_sheet_05.png,75,7,5,1500,2100,300,300
new-05-077,Shell-Gold Manuscript Portrait,5,clio_new_styles_sheet_05.png,76,7,6,1800,2100,300,300
new-05-078,Mica-Powder Fashion Painting,5,clio_new_styles_sheet_05.png,77,7,7,2100,2100,300,300
new-05-079,Metallic-Leaf Underpainting,5,clio_new_styles_sheet_05.png,78,7,8,2400,2100,300,300
new-05-080,Verdigris-Pigment Editorial,5,clio_new_styles_sheet_05.png,79,7,9,2700,2100,300,300
new-05-081,Sidewalk-Chalk Rain Portrait,5,clio_new_styles_sheet_05.png,80,8,0,0,2400,300,300
new-05-082,Wheatpaste-Poster Weathering,5,clio_new_styles_sheet_05.png,81,8,1,300,2400,300,300
new-05-083,Stenciled-Crate Graphic Portrait,5,clio_new_styles_sheet_05.png,82,8,2,600,2400,300,300
new-05-084,Painted-Shop-Shutter Art,5,clio_new_styles_sheet_05.png,83,8,3,900,2400,300,300
new-05-085,Handbill-Overprint Collage,5,clio_new_styles_sheet_05.png,84,8,4,1200,2400,300,300
new-05-086,Notebook-Graffiti Glamour,5,clio_new_styles_sheet_05.png,85,8,5,1500,2400,300,300
new-05-087,Utility-Marking Color Portrait,5,clio_new_styles_sheet_05.png,86,8,6,1800,2400,300,300
new-05-088,Construction-Hoarding Collage,5,clio_new_styles_sheet_05.png,87,8,7,2100,2400,300,300
new-05-089,Peeling-Billboard Romanticism,5,clio_new_styles_sheet_05.png,88,8,8,2400,2400,300,300
new-05-090,Newsprint-Pasteup Fashion Art,5,clio_new_styles_sheet_05.png,89,8,9,2700,2400,300,300
new-05-091,Loose-Wash Fashion Diary,5,clio_new_styles_sheet_05.png,90,9,0,0,2700,300,300
new-05-092,Dry-Gouache Cozy Portrait,5,clio_new_styles_sheet_05.png,91,9,1,300,2700,300,300
new-05-093,Wet-Charcoal Tonal Painting,5,clio_new_styles_sheet_05.png,92,9,2,600,2700,300,300
new-05-094,Pastel-Dust Window Light,5,clio_new_styles_sheet_05.png,93,9,3,900,2700,300,300
new-05-095,Ink-and-Salt Crystal Bloom,5,clio_new_styles_sheet_05.png,94,9,4,1200,2700,300,300
new-05-096,Tea-Stain Botanical Portrait,5,clio_new_styles_sheet_05.png,95,9,5,1500,2700,300,300
new-05-097,Coffee-Wash Domestic Sketch,5,clio_new_styles_sheet_05.png,96,9,6,1800,2700,300,300
new-05-098,Indigo-Ink Night Portrait,5,clio_new_styles_sheet_05.png,97,9,7,2100,2700,300,300
new-05-099,Walnut-Ink Storybook Realism,5,clio_new_styles_sheet_05.png,98,9,8,2400,2700,300,300
new-05-100,Sumi-Marbling Fashion Portrait,5,clio_new_styles_sheet_05.png,99,9,9,2700,2700,300,300
new-06-001,Translucent Alabaster Portrait,6,clio_new_styles_sheet_06.png,0,0,0,0,0,300,300
new-06-002,Soapstone Domestic Sculpture,6,clio_new_styles_sheet_06.png,1,0,1,300,0,300,300
new-06-003,Carved-Salt Crystal Figure,6,clio_new_styles_sheet_06.png,2,0,2,600,0,300,300
new-06-004,Cast-Paper Plaster Portrait,6,clio_new_styles_sheet_06.png,3,0,3,900,0,300,300
new-06-005,Pumice-Stone Relief Art,6,clio_new_styles_sheet_06.png,4,0,4,1200,0,300,300
new-06-006,Compressed-Earth Sculpture,6,clio_new_styles_sheet_06.png,5,0,5,1500,0,300,300
new-06-007,Frosted-Ice Bedroom Carving,6,clio_new_styles_sheet_06.png,6,0,6,1800,0,300,300
new-06-008,Wax Anatomical Fashion Figure,6,clio_new_styles_sheet_06.png,7,0,7,2100,0,300,300
new-06-009,Rosin-Cast Amber Portrait,6,clio_new_styles_sheet_06.png,8,0,8,2400,0,300,300
